popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
64,178177,0.714,0.884,11,-2.932,1,0.113,0.00985,0.0,0.439,0.584,145.075
64,187347,0.488,0.842,6,-5.926,1,0.0469,0.0116,0.00127,0.146,0.41,90.003
64,194000,0.937,0.797,2,-4.768,0,0.206,0.0733,0.000835,0.147,0.64,120.001
64,188347,0.893,0.582,1,-7.529,1,0.0431,0.157,0.00558,0.102,0.459,126.044
64,186893,0.564,0.944,8,-0.532,1,0.0647,0.105,0.0,0.154,0.857,164.062
64,191033,0.747,0.553,1,-7.294,1,0.117,0.281,0.0,0.117,0.262,141.888
64,156276,0.598,0.839,4,-4.605,1,0.111,0.106,0.0,0.372,0.783,105.084
64,194288,0.415,0.95,4,-4.676,1,0.0621,0.00126,3.86e-05,0.133,0.552,160.017
64,183934,0.697,0.674,7,-5.422,0,0.0368,0.138,0.000247,0.119,0.455,121.984
64,173173,0.516,0.745,2,-8.352,1,0.0774,0.564,0.0,0.275,0.826,186.006
64,214160,0.573,0.428,0,-7.414,1,0.0263,0.112,0.0,0.114,0.4,80.907
64,162732,0.456,0.379,1,-8.573,1,0.0685,0.63,3.1e-06,0.0983,0.225,149.967
64,217747,0.29,0.593,7,-7.971,1,0.039,0.563,0.0235,0.127,0.275,89.521
64,214413,0.61,0.641,9,-4.352,0,0.268,0.519,0.0,0.902,0.852,67.413
64,256520,0.443,0.419,7,-7.975,1,0.0321,0.633,0.00183,0.404,0.0719,132.204
64,175595,0.572,0.794,2,-3.224,1,0.0455,0.395,0.0,0.23,0.79,148.095
64,245480,0.734,0.616,1,-9.296,0,0.188,0.0271,0.0,0.27,0.421,151.168
64,274615,0.448,0.871,7,-4.911,1,0.0349,0.00182,1.72e-05,0.0832,0.404,156.049
64,194827,0.654,0.378,5,-8.108,0,0.0322,0.373,1.07e-05,0.0971,0.437,72.976
64,305777,0.761,0.263,0,-14.762,0,0.0473,0.12,0.239,0.0996,0.315,107.991
64,85754,0.827,0.673,5,-8.401,0,0.23,0.192,0.00136,0.146,0.779,78.007
64,209093,0.721,0.389,9,-8.558,1,0.0279,0.755,0.0,0.136,0.465,98.003
64,255231,0.27,0.964,6,-4.545,1,0.0866,3.28e-05,0.0247,0.525,0.325,99.731
64,214740,0.583,0.61,5,-5.639,0,0.0382,0.00425,0.000105,0.14,0.336,114.06
64,214265,0.783,0.61,7,-6.124,1,0.0696,0.343,0.0,0.0983,0.418,100.047
64,331827,0.706,0.483,1,-7.929,1,0.0393,0.547,1.94e-06,0.136,0.663,92.002
64,224000,0.761,0.685,5,-9.796,0,0.125,0.259,2.92e-06,0.115,0.596,103.949
64,188493,0.741,0.626,1,-4.826,0,0.0886,0.02,0.0,0.0828,0.706,108.029
64,228280,0.442,0.939,8,-4.18,1,0.0941,0.000183,0.00589,0.0857,0.27,140.021
64,236853,0.536,0.488,7,-8.938,1,0.0244,0.0346,0.0,0.113,0.263,87.986
64,277720,0.527,0.804,10,-4.168,1,0.0358,0.0104,0.0,0.105,0.221,107.486
64,265667,0.543,0.818,4,-3.611,1,0.0398,0.00478,0.000368,0.0357,0.683,139.898
64,138013,0.763,0.608,5,-8.1,0,0.035,0.262,2.5e-05,0.12,0.393,121.02
64,251424,0.608,0.752,9,-4.954,0,0.0315,0.0163,0.0,0.118,0.569,110.107
64,183507,0.469,0.969,0,-2.219,1,0.0589,0.009,1.11e-05,0.346,0.476,164.042
64,197507,0.85,0.669,0,-5.46,1,0.047,0.26,0.274,0.103,0.914,112.966
64,210093,0.664,0.872,3,-3.117,1,0.0396,0.0306,0.0,0.228,0.555,129.873
64,363640,0.287,0.498,6,-7.523,0,0.177,0.581,7.56e-05,0.322,0.0634,171.725
64,211882,0.413,0.272,1,-11.568,1,0.0317,0.945,0.0271,0.112,0.354,109.687
64,231667,0.39,0.629,1,-4.876,0,0.0469,0.0187,4.12e-05,0.0658,0.162,141.983
64,238193,0.667,0.889,6,-4.851,1,0.0918,0.00912,0.0,0.0816,0.541,169.959
64,228361,0.51,0.692,0,-5.825,1,0.171,0.00451,0.0,0.138,0.209,102.42
64,140453,0.384,0.419,5,-9.712,1,0.0426,0.822,0.00152,0.267,0.427,98.637
64,188194,0.629,0.696,2,-4.848,0,0.332,0.52,0.0,0.134,0.752,144.322
64,237747,0.57,0.747,4,-3.978,1,0.0426,0.445,0.0,0.219,0.808,164.004
64,278454,0.795,0.631,1,-5.832,0,0.0825,0.294,0.0,0.111,0.502,139.975
64,240039,0.414,0.708,0,-4.181,0,0.0912,0.0316,0.0,0.0623,0.392,199.9
64,217347,0.596,0.738,8,-3.109,1,0.0411,0.109,0.0,0.0947,0.461,127.961
64,360907,0.293,0.624,9,-7.13,1,0.0613,0.0865,0.0,0.0874,0.213,87.335
64,180160,0.853,0.571,1,-5.845,1,0.0543,0.133,0.0,0.0564,0.958,117.991
64,352200,0.535,0.618,8,-3.913,1,0.0273,0.0716,0.000388,0.169,0.228,81.975
64,386907,0.716,0.531,7,-7.355,1,0.122,0.0703,0.0,0.224,0.344,71.994
64,214827,0.636,0.6,6,-6.964,1,0.0288,0.211,0.0,0.141,0.476,100.051
64,178583,0.654,0.796,2,-4.761,0,0.122,0.0188,0.0,0.0948,0.491,108.854
64,267429,0.609,0.681,10,-4.084,1,0.0516,0.0509,0.0,0.0845,0.386,140.038
64,172017,0.668,0.844,1,-4.151,1,0.0956,0.00389,0.00879,0.119,0.33,159.108
64,221277,0.754,0.578,11,-6.1,0,0.0674,0.0867,0.0,0.341,0.36,141.005
64,232307,0.496,0.708,5,-5.175,1,0.0293,0.0512,1.06e-06,0.182,0.502,158.121
64,168000,0.65,0.737,9,-5.018,0,0.0402,0.194,5.09e-06,0.0949,0.376,130.015
64,233979,0.747,0.865,8,-8.094,0,0.0351,0.00915,0.486,0.0425,0.935,122.994
64,289004,0.737,0.707,1,-11.113,1,0.448,0.514,0.0,0.393,0.561,98.121
64,180067,0.672,0.388,0,-8.009,1,0.0315,0.54,0.0,0.223,0.552,113.051
64,191612,0.72,0.864,0,-3.249,1,0.208,0.0856,0.0,0.16,0.659,96.048
64,173933,0.716,0.776,1,-4.677,1,0.144,0.0671,1.21e-05,0.101,0.841,92.43
64,212893,0.599,0.595,2,-5.316,1,0.0281,0.0634,0.0,0.103,0.474,117.031
64,241560,0.469,0.427,4,-7.954,0,0.0241,0.00414,3.77e-05,0.128,0.0821,84.053
64,208612,0.691,0.922,1,-3.766,0,0.152,0.0596,0.0,0.386,0.72,128.058
64,223814,0.723,0.601,11,-7.085,0,0.0337,0.00534,1.74e-06,0.162,0.718,124.01
64,219027,0.787,0.666,11,-4.475,1,0.0485,0.0409,1.91e-05,0.296,0.485,140.008
64,200200,0.531,0.542,8,-7.721,1,0.0432,0.356,0.0,0.119,0.726,171.878
64,240107,0.527,0.796,1,-5.111,0,0.062,0.017,0.0,0.0798,0.534,155.99
64,162581,0.619,0.804,0,-6.881,0,0.0576,0.000362,0.0108,0.193,0.507,123.911
64,167290,0.684,0.78,6,-5.968,0,0.0772,0.106,0.0,0.208,0.735,98.952
64,239453,0.693,0.813,7,-4.361,0,0.066,0.0496,0.0,0.289,0.515,90.008
64,206327,0.598,0.792,11,-4.043,0,0.0478,0.121,0.0,0.158,0.732,97.479
64,211627,0.658,0.801,11,-4.124,1,0.0334,0.00727,0.0,0.0448,0.879,124.008
64,199480,0.707,0.861,7,-4.225,1,0.316,0.1,0.0,0.191,0.795,130.021
64,240133,0.531,0.843,9,-2.569,0,0.0429,0.0909,0.0,0.0283,0.392,136.991
64,214578,0.717,0.482,3,-8.071,1,0.0465,0.564,0.000235,0.0921,0.321,103.006
64,352187,0.455,0.623,8,-3.878,1,0.0288,0.0739,0.000424,0.146,0.208,163.893
64,154905,0.741,0.914,5,-5.589,1,0.133,0.0247,0.0195,0.22,0.15,124.984
64,320587,0.581,0.772,9,-6.544,1,0.0401,0.000343,0.0191,0.11,0.361,127.952
64,269573,0.75,0.789,0,-5.058,1,0.0647,0.0148,0.0,0.501,0.467,135.954
64,169440,0.899,0.542,7,-7.393,0,0.0806,0.202,0.206,0.371,0.423,125.039
64,159130,0.605,0.583,0,-5.068,0,0.294,0.357,0.0,0.314,0.534,92.713
64,284867,0.73,0.777,3,-5.199,0,0.0479,0.108,0.000467,0.069,0.591,130.0
64,236840,0.829,0.844,4,-4.329,0,0.0966,0.0521,0.00148,0.171,0.762,130.04
64,162425,0.681,0.774,1,-3.167,0,0.0787,0.0992,0.0,0.35,0.267,102.924
64,240347,0.665,0.886,9,-4.175,0,0.0514,0.0469,6.24e-05,0.0525,0.53,128.062
64,211453,0.379,0.878,1,-4.338,0,0.0359,0.042,0.00431,0.146,0.381,102.023
64,217182,0.711,0.545,11,-6.81,1,0.0322,0.404,0.0,0.122,0.345,108.02
64,290626,0.4,0.494,1,-8.04,0,0.0367,0.713,0.000334,0.238,0.134,132.016
64,191933,0.623,0.829,3,-4.613,0,0.0286,0.0354,0.0,0.0762,0.779,107.067
64,176417,0.605,0.664,8,-7.162,1,0.0316,0.00548,3e-06,0.204,0.164,103.997
64,198332,0.87,0.72,11,-7.679,1,0.0413,0.17,0.0908,0.0686,0.832,92.006
64,214613,0.449,0.745,9,-5.045,0,0.0327,0.00342,0.0,0.295,0.465,83.918
64,216239,0.603,0.554,2,-4.381,1,0.0646,0.452,0.0,0.0545,0.354,111.989
64,203330,0.756,0.914,3,-3.744,0,0.0349,0.011,2.92e-06,0.124,0.899,125.02
64,195452,0.586,0.447,3,-4.699,1,0.0287,0.816,0.0,0.277,0.441,107.851
64,202280,0.736,0.449,10,-7.956,0,0.0633,0.506,6.63e-05,0.117,0.487,147.971
64,220067,0.8,0.723,0,-6.404,0,0.0353,0.344,0.0,0.0956,0.916,128.017
64,139972,0.476,0.581,8,-8.795,1,0.12,0.523,0.0,0.201,0.282,129.568
64,172907,0.957,0.507,0,-6.206,1,0.0539,0.0451,0.0,0.0543,0.817,123.998
64,197107,0.563,0.281,11,-11.991,1,0.0643,0.91,2.44e-05,0.243,0.384,135.305
64,229467,0.571,0.873,0,-3.382,0,0.0997,0.0807,0.0,0.361,0.613,139.691
64,318147,0.577,0.604,3,-7.84,0,0.0332,0.182,0.00211,0.205,0.351,99.997
64,189333,0.38,0.553,7,-6.621,1,0.0653,0.421,2.63e-06,0.0788,0.384,179.629
64,181256,0.734,0.609,8,-7.545,0,0.54,0.163,0.0,0.0965,0.511,139.798
64,229373,0.691,0.824,1,-3.925,0,0.0731,0.11,0.0,0.353,0.685,75.516
64,163687,0.78,0.763,5,-5.847,0,0.121,0.0237,2.95e-05,0.121,0.798,155.014
64,189401,0.607,0.74,4,-4.793,0,0.172,0.0829,0.0,0.105,0.219,108.05
64,205440,0.755,0.74,0,-5.354,0,0.04,0.356,1.05e-05,0.0994,0.33,116.946
64,204295,0.575,0.185,6,-11.988,1,0.0337,0.938,0.0,0.107,0.594,128.074
64,208133,0.608,0.614,2,-3.727,1,0.0285,0.227,3.82e-06,0.157,0.402,127.885
64,239465,0.648,0.736,8,-7.948,1,0.0385,0.0444,0.000137,0.171,0.378,103.027
64,109736,0.67,0.609,7,-10.088,1,0.0333,0.749,6.74e-05,0.227,0.573,127.463
64,256613,0.834,0.591,10,-7.543,0,0.305,0.0553,0.0,0.074,0.9,104.944
64,157507,0.705,0.733,5,-4.942,1,0.102,0.069,0.154,0.823,0.681,135.993
64,206120,0.722,0.958,4,-3.617,1,0.0912,0.00726,0.0,0.375,0.952,127.008
64,248803,0.597,0.559,1,-7.219,0,0.0835,0.637,0.0,0.137,0.268,145.826
64,163067,0.491,0.841,5,-3.579,1,0.0421,0.0471,0.0,0.0886,0.721,199.851
64,199673,0.9,0.5,11,-6.448,0,0.068,0.067,0.00115,0.121,0.456,107.989
64,147967,0.76,0.559,11,-7.274,0,0.5,0.508,0.0,0.367,0.48,74.954
64,224133,0.723,0.669,0,-6.784,1,0.0348,0.0522,0.183,0.109,0.349,125.053
64,223413,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.018
63,171747,0.759,0.454,1,-6.594,1,0.137,0.192,5.69e-06,0.0853,0.0551,140.04
63,198777,0.549,0.449,4,-10.479,1,0.0455,0.732,0.0,0.117,0.506,76.028
63,207223,0.912,0.645,9,-9.595,0,0.307,0.257,0.0,0.366,0.54,142.038
63,187654,0.686,0.862,7,-3.426,1,0.034,0.00207,1.12e-05,0.148,0.472,87.48
63,171933,0.761,0.678,2,-5.089,1,0.272,0.298,0.000143,0.176,0.403,137.172
63,190000,0.664,0.38,6,-8.297,0,0.0625,0.0423,0.000537,0.122,0.236,144.045
63,204267,0.54,0.285,5,-11.377,0,0.0378,0.855,0.00118,0.0937,0.107,126.881
63,235266,0.515,0.948,0,-1.721,1,0.0438,0.0106,0.0,0.134,0.752,159.983
63,181533,0.536,0.846,3,-4.661,1,0.0558,0.332,0.0,0.047,0.79,154.744
63,201253,0.647,0.646,9,-5.483,0,0.243,0.0424,0.0,0.0888,0.721,92.981
63,168520,0.54,0.265,11,-5.307,1,0.0297,0.88,0.0,0.131,0.423,61.975
63,213947,0.877,0.658,11,-6.055,0,0.132,0.163,0.0,0.108,0.693,123.999
63,246396,0.676,0.565,10,-9.411,1,0.03,0.00321,0.000579,0.241,0.689,113.007
63,232960,0.481,0.765,7,-4.025,1,0.0388,0.00381,0.000737,0.119,0.465,102.829
63,274285,0.783,0.588,4,-6.487,0,0.238,0.00909,9.49e-06,0.109,0.499,77.032
63,190595,0.916,0.301,2,-7.657,1,0.237,0.117,0.0,0.089,0.351,100.518
63,188754,0.811,0.879,9,-3.724,1,0.0514,0.0476,1.91e-06,0.109,0.962,134.064
63,237983,0.731,0.42,10,-10.199,1,0.462,0.319,0.0,0.306,0.645,67.426
63,247373,0.54,0.967,1,-4.174,0,0.162,0.00796,0.0,0.683,0.293,136.896
63,260632,0.608,0.676,1,-7.56,1,0.248,0.212,0.0,0.347,0.57,80.939
63,257848,0.574,0.824,2,-6.885,1,0.0463,0.359,0.0,0.0816,0.434,149.981
63,183053,0.572,0.825,8,-3.977,1,0.04,7.13e-05,0.000134,0.134,0.56,98.057
63,212933,0.57,0.519,5,-5.671,1,0.0309,0.733,0.0,0.139,0.24,139.701
63,262521,0.746,0.538,10,-6.479,1,0.32,0.389,0.0,0.139,0.516,101.018
63,256440,0.445,0.631,11,-4.798,1,0.0304,0.129,0.0,0.0911,0.152,143.846
63,262521,0.598,0.532,3,-6.833,0,0.0295,0.0668,3.22e-06,0.0617,0.261,74.963
63,245320,0.772,0.235,7,-9.075,0,0.0479,0.753,0.00125,0.111,0.703,154.802
63,189467,0.552,0.893,0,-4.593,1,0.0383,0.0158,0.0,0.105,0.777,163.948
63,172453,0.476,0.152,2,-12.457,1,0.0369,0.939,0.0,0.126,0.288,71.395
63,211880,0.443,0.663,8,-5.946,0,0.0432,0.0494,0.0,0.153,0.331,159.856
63,198360,0.55,0.78,2,-5.55,1,0.0356,0.129,1.85e-06,0.132,0.794,117.654
63,335480,0.557,0.886,6,-5.356,1,0.0302,0.0377,0.108,0.163,0.545,96.989
63,210673,0.496,0.693,5,-9.576,0,0.247,0.159,0.0261,0.142,0.597,129.929
63,223053,0.638,0.831,5,-3.944,1,0.182,0.0281,3.06e-06,0.277,0.685,175.038
63,218500,0.688,0.503,1,-10.356,0,0.046,0.828,1.28e-06,0.088,0.458,124.903
63,221493,0.761,0.851,10,-4.371,0,0.234,0.556,0.000545,0.104,0.463,92.486
63,178560,0.611,0.785,5,-5.721,1,0.0707,0.194,0.0,0.0956,0.545,125.03
63,164867,0.525,0.882,5,-4.479,1,0.0467,0.0252,0.0,0.101,0.623,101.674
63,373133,0.387,0.626,1,-7.134,0,0.0344,0.242,0.0012,0.11,0.316,139.724
63,241640,0.398,0.151,4,-14.402,1,0.0342,0.961,0.0443,0.0923,0.0749,107.068
63,151827,0.194,0.376,4,-11.356,1,0.0463,0.11,0.386,0.593,0.0723,48.637
63,225656,0.493,0.852,11,-3.349,0,0.0802,0.0231,9.72e-06,0.147,0.499,86.309
63,224960,0.735,0.873,10,-3.493,0,0.0402,0.025,3.27e-06,0.265,0.586,108.021
63,280427,0.757,0.578,0,-3.886,1,0.0386,0.011,0.00672,0.127,0.954,102.96
63,253493,0.719,0.665,8,-8.589,1,0.0331,0.15,0.00092,0.144,0.763,96.999
63,229439,0.687,0.871,0,-5.531,1,0.0689,0.00225,0.00708,0.134,0.539,115.0
63,165580,0.77,0.884,6,-3.079,0,0.043,0.0983,0.0,0.134,0.582,123.913
63,211430,0.458,0.99,8,-3.717,1,0.183,0.000285,0.000893,0.454,0.46,166.904
63,231173,0.415,0.399,9,-6.165,0,0.0423,0.868,0.0,0.114,0.196,146.485
63,432853,0.52,0.761,2,-6.75,1,0.536,0.139,1.13e-05,0.114,0.264,164.083
63,202915,0.661,0.651,7,-3.771,0,0.0499,0.117,1.32e-05,0.056,0.368,87.46
63,268840,0.543,0.876,10,-5.069,0,0.0512,0.0606,0.0,0.157,0.415,122.058
63,401760,0.427,0.612,0,-6.812,1,0.0309,0.0105,0.0,0.574,0.154,142.053
63,243853,0.582,0.928,10,-4.659,0,0.0635,0.00876,5.03e-06,0.297,0.565,113.043
63,266960,0.555,0.682,0,-5.711,1,0.0269,0.0029,0.0,0.0662,0.383,105.987
63,204285,0.69,0.636,9,-6.028,0,0.0457,0.0203,0.0,0.147,0.8,96.0
63,176408,0.525,0.487,1,-7.472,1,0.0263,0.203,0.0,0.0851,0.158,80.078
63,241307,0.761,0.619,5,-5.741,0,0.175,0.00959,3.18e-06,0.0896,0.516,129.998
63,226653,0.611,0.319,5,-10.743,1,0.0357,0.815,0.0151,0.108,0.176,124.92
63,152250,0.646,0.671,2,-8.499,0,0.0497,0.288,0.0024,0.118,0.586,91.507
63,192560,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979
63,236507,0.58,0.587,6,-6.965,1,0.029,0.336,0.0,0.355,0.246,139.929
63,205640,0.728,0.858,9,-3.686,1,0.0609,0.0403,4.26e-06,0.0241,0.591,125.054
63,236427,0.501,0.824,0,-7.25,1,0.0413,0.000127,0.000311,0.0922,0.57,89.972
63,212800,0.576,0.609,7,-5.921,1,0.107,0.303,0.0,0.164,0.737,86.703
63,268333,0.567,0.3,11,-8.421,0,0.0291,0.0145,0.0,0.0687,0.196,141.819
63,178799,0.723,0.458,6,-5.572,0,0.17,0.256,0.0,0.0879,0.357,113.954
63,294000,0.48,0.418,11,-9.622,0,0.0312,0.505,0.00416,0.11,0.319,132.404
63,222621,0.797,0.543,11,-5.744,1,0.0439,0.0202,0.0,0.0726,0.164,115.036
63,234760,0.526,0.816,7,-4.009,1,0.0421,0.0285,0.0,0.22,0.414,144.032
63,166000,0.798,0.621,2,-6.916,0,0.0391,0.0141,0.000148,0.0926,0.443,123.038
63,369293,0.614,0.914,7,-5.59,0,0.0324,0.000554,1.16e-05,0.0371,0.439,90.0
63,87347,0.427,0.449,4,-8.37,1,0.0337,0.827,0.0,0.134,0.231,83.197
63,226416,0.565,0.573,11,-5.484,1,0.0516,0.083,0.0,0.151,0.158,134.704
63,292733,0.36,0.983,0,-2.352,1,0.101,8.83e-05,0.0,0.111,0.279,182.058
63,252853,0.396,0.629,9,-4.78,1,0.0287,0.0328,0.0,0.183,0.358,173.794
63,279787,0.512,0.814,10,-5.467,1,0.0327,0.00419,0.0,0.0991,0.277,97.996
63,240671,0.264,0.285,1,-15.208,1,0.0385,0.892,0.000471,0.344,0.0776,84.825
63,205787,0.358,0.585,6,-8.762,1,0.0784,0.327,2.19e-06,0.0864,0.407,185.681
63,234333,0.606,0.811,7,-4.667,1,0.278,0.00782,1.49e-05,0.349,0.276,156.347
63,213464,0.542,0.581,9,-5.687,1,0.159,0.701,1.02e-06,0.0741,0.0857,108.909
63,239835,0.499,0.638,0,-6.145,1,0.0438,0.129,0.0,0.631,0.253,89.98
63,211373,0.457,0.613,9,-5.756,1,0.0295,0.00463,0.000406,0.0711,0.132,105.111
63,239362,0.335,0.251,2,-6.225,1,0.0317,0.924,0.0,0.111,0.0863,153.298
63,184326,0.437,0.188,9,-10.868,1,0.0307,0.92,1.26e-05,0.0988,0.223,103.883
63,210875,0.737,0.75,11,-7.734,0,0.0358,0.0866,0.000394,0.107,0.388,116.952
63,180579,0.588,0.577,10,-5.464,1,0.0291,0.13,0.0,0.174,0.486,141.976
63,298520,0.49,0.805,2,-4.578,1,0.0424,0.00289,3.19e-06,0.141,0.166,109.951
63,212419,0.844,0.462,1,-5.969,0,0.0421,0.804,0.0,0.0923,0.636,102.94
63,151827,0.162,0.353,8,-11.286,0,0.0509,0.0993,0.274,0.575,0.0551,110.76
63,228837,0.806,0.769,6,-5.127,0,0.111,0.158,2.25e-05,0.0824,0.478,104.981
63,61781,0.0,2.03e-05,2,-39.699,1,0.0,0.908,0.439,0.259,0.0,0.0
63,381040,0.786,0.921,0,-6.842,1,0.101,0.0552,0.00181,0.0629,0.628,118.373
63,239574,0.886,0.628,8,-5.949,1,0.131,0.00215,1.15e-05,0.31,0.178,119.906
63,191248,0.402,0.754,8,-4.837,1,0.0432,0.143,0.0,0.358,0.621,108.17
63,245456,0.542,0.906,9,-4.213,1,0.0491,0.021,0.00043,0.377,0.515,120.014
63,157071,0.839,0.749,7,-7.167,1,0.149,0.453,0.0137,0.224,0.292,110.011
63,218280,0.807,0.693,11,-5.056,1,0.0481,0.0504,7.75e-06,0.0762,0.142,127.035
63,224760,0.54,0.902,1,-3.577,1,0.0442,0.0142,0.0,0.0756,0.692,75.033
63,181427,0.567,0.987,4,-4.069,1,0.0765,0.000133,2.38e-05,0.371,0.383,107.974
63,227440,0.461,0.409,4,-8.479,0,0.0315,0.502,0.0,0.0979,0.0895,133.956
63,228933,0.564,0.864,4,-5.121,1,0.0341,0.0761,0.0,0.182,0.534,95.984
63,191907,0.432,0.738,2,-3.91,1,0.0309,0.042,0.0,0.119,0.503,153.712
63,191087,0.632,0.803,10,-5.77,0,0.125,0.00742,1.08e-05,0.404,0.434,123.999
63,120627,0.292,0.567,3,-4.191,1,0.0416,0.112,1.01e-06,0.119,0.392,153.199
63,239418,0.708,0.793,5,-5.426,0,0.0342,0.0136,0.00221,0.118,0.734,122.006
63,335800,0.727,0.847,1,-6.021,1,0.217,0.014,0.128,0.144,0.64,128.015
63,223880,0.381,0.844,5,-7.123,1,0.144,0.0131,0.0,0.318,0.239,194.0
63,271907,0.485,0.726,5,-4.2,1,0.0327,0.0603,1.75e-05,0.225,0.288,140.781
63,249242,0.486,0.302,2,-10.72,1,0.0332,0.772,0.0,0.073,0.45,79.258
63,242573,0.657,0.674,1,-5.094,1,0.102,0.343,0.00243,0.104,0.298,85.955
63,238307,0.417,0.524,10,-6.6,1,0.0326,0.048,0.0,0.103,0.152,75.266
63,150753,0.504,0.896,10,-6.249,0,0.044,0.00183,0.0284,0.134,0.0393,149.936
63,180266,0.863,0.592,10,-6.564,1,0.463,0.0686,0.0,0.0876,0.633,146.05
63,239418,0.708,0.793,5,-5.426,0,0.0341,0.0138,0.00227,0.118,0.735,122.014
63,153803,0.803,0.831,11,-4.353,0,0.147,0.0337,0.0,0.0954,0.87,141.975
63,184107,0.747,0.443,4,-7.307,1,0.0392,0.116,0.0,0.357,0.399,120.12
63,191379,0.483,0.787,8,-5.244,1,0.102,0.112,0.0,0.257,0.58,122.058
63,230813,0.532,0.677,6,-3.912,0,0.0367,0.0225,5.74e-06,0.263,0.21,135.948
63,223333,0.708,0.749,2,-5.64,1,0.0897,0.0146,0.0,0.0913,0.382,96.016
63,227091,0.742,0.879,0,-4.274,0,0.0328,0.0696,7.17e-06,0.0981,0.936,133.946
63,223987,0.711,0.811,6,-7.503,0,0.219,0.0328,0.000517,0.0649,0.785,117.999
63,197865,0.801,0.528,7,-7.693,1,0.0937,0.204,1.44e-05,0.114,0.365,124.967
63,193043,0.728,0.801,4,-3.636,1,0.0752,0.00349,0.000195,0.0907,0.813,119.989
63,194187,0.675,0.894,2,-2.442,1,0.0355,0.0599,0.000452,0.0484,0.537,100.01
63,262813,0.587,0.624,0,-4.657,1,0.025,0.161,0.000191,0.118,0.251,93.428
63,202054,0.411,0.89,11,-6.062,1,0.0436,0.0617,0.127,0.227,0.0669,169.97
63,161564,0.676,0.828,10,-4.725,0,0.261,0.132,4.63e-06,0.0822,0.544,139.974
63,200347,0.866,0.859,1,-3.087,0,0.0587,0.138,0.0,0.401,0.923,109.972
63,178903,0.558,0.535,5,-10.37,1,0.163,0.643,0.0,0.101,0.464,169.859
63,229480,0.405,0.889,2,-3.303,1,0.317,0.0922,0.0,0.446,0.338,82.918
63,196467,0.467,0.715,0,-5.076,1,0.0327,0.0231,0.0,0.144,0.374,156.095
63,225850,0.738,0.814,7,-4.414,0,0.0999,0.132,9.64e-06,0.126,0.483,119.041
63,194292,0.838,0.614,0,-5.388,1,0.203,0.109,1.09e-06,0.428,0.476,106.007
63,228280,0.442,0.939,8,-4.18,1,0.094,0.000181,0.00568,0.0857,0.266,140.02
63,178023,0.516,0.456,9,-9.242,1,0.0397,0.281,1.27e-05,0.0847,0.238,145.843
63,209885,0.666,0.39,5,-8.575,1,0.0838,0.272,9.39e-06,0.111,0.325,113.866
63,198853,0.645,0.669,0,-7.946,0,0.0638,0.00545,0.00138,0.0997,0.568,100.052
63,195053,0.878,0.406,1,-9.961,1,0.248,0.134,0.000234,0.112,0.784,128.014
63,285520,0.673,0.61,4,-8.386,0,0.191,0.606,0.0177,0.116,0.759,152.062
63,201072,0.591,0.415,6,-6.936,1,0.0437,0.424,0.000299,0.111,0.197,90.483
63,229935,0.52,0.329,2,-9.337,0,0.0381,0.725,1.31e-05,0.333,0.171,87.857
63,192000,0.501,0.836,11,-3.587,0,0.0491,0.208,0.0,0.152,0.618,159.863
63,526890,0.314,0.634,10,-7.168,1,0.0344,0.0207,7.52e-05,0.687,0.172,143.992
63,262973,0.612,0.651,1,-6.974,0,0.281,0.0864,0.0,0.368,0.902,90.272
63,207881,0.734,0.661,11,-6.705,1,0.0356,0.222,2.18e-06,0.201,0.253,134.93
63,224906,0.485,0.987,4,-3.1,1,0.0738,2.08e-05,0.0,0.267,0.272,123.576
63,148096,0.856,0.729,1,-5.095,1,0.318,0.0319,1.75e-06,0.428,0.37,108.016
63,243520,0.581,0.747,0,-7.207,1,0.0303,0.00202,0.000449,0.109,0.325,132.195
63,217366,0.38,0.406,5,-6.761,1,0.0403,0.88,0.0,0.0951,0.202,136.579
63,232882,0.804,0.45,10,-6.56,0,0.0649,0.4,0.000236,0.154,0.437,100.013
63,252880,0.669,0.939,3,-3.209,1,0.161,0.192,0.0,0.295,0.53,129.014
63,184987,0.743,0.736,2,-4.849,1,0.0628,0.0652,0.0078,0.12,0.605,119.981
63,154859,0.531,0.116,6,-11.157,1,0.0548,0.934,0.0,0.0981,0.176,117.469
63,217162,0.661,0.576,3,-6.058,1,0.0412,0.26,0.0,0.089,0.342,145.91
63,205485,0.645,0.881,10,-3.459,0,0.107,0.173,0.0,0.427,0.76,149.959
63,197581,0.596,0.4,11,-6.245,0,0.0284,0.566,0.000246,0.29,0.227,79.018
63,515387,0.36,0.608,1,-7.811,1,0.0309,0.065,0.0,0.43,0.21,144.004
63,209208,0.597,0.685,11,-6.371,1,0.0367,0.0245,0.000335,0.182,0.369,122.002
63,218200,0.487,0.736,7,-3.269,1,0.0326,0.069,0.0,0.114,0.184,81.587
63,250267,0.258,0.659,5,-5.903,0,0.0596,0.253,0.0,0.111,0.272,189.558
63,122331,0.61,0.573,5,-4.153,1,0.37,0.313,2.49e-06,0.107,0.209,84.732
